epoch,epoch_loss,lie_loss,lmi_loss,eta_loss
89,219.22490375252036,1.8235413179468196e-14,-2.923332243067621,0.0
90,219.72424575684295,1.7735812818386876e-14,-2.9234324767964823,0.0
91,220.03780744604808,1.734723475976807e-14,-2.9235319457894597,0.0
92,219.65226477340798,1.74721348500384e-14,-2.9236300179918793,0.0
93,219.28104840320674,1.8110513089197866e-14,-2.9237303178665406,0.0
94,219.18336984639024,1.8055001937966608e-14,-2.9238320560606943,0.0
95,219.2561303857375,1.7430501486614958e-14,-2.9239345668786787,0.0
96,220.0359029041475,1.772193503057906e-14,-2.924035268635446,0.0
97,219.2908065863979,1.7694179454963432e-14,-2.924133781373986,0.0
98,219.6326178122464,1.7236212457305555e-14,-2.92423283189188,0.0
99,219.29795059173264,1.797173521111972e-14,-2.9243343752155972,0.0
100,219.11139242454374,1.8637869025894815e-14,-2.9244345316238514,0.0
101,220.1414626422201,1.8082757513582237e-14,-2.9245351751192965,0.0
102,219.7044263587251,1.8360313269738526e-14,-2.924636334701716,0.0
103,219.21939518994785,1.73749903353837e-14,-2.924736815777046,0.0
104,219.2903817370996,1.7069679003611782e-14,-2.9248371113948237,0.0
105,219.5720498155188,1.812439087700568e-14,-2.9249374647364217,0.0
106,219.4623800280818,1.6278645098566358e-14,-2.9250377308248368,0.0
107,219.07962265028956,1.7666423879347803e-14,-2.9251374233604865,0.0
108,219.33169255292867,1.8318679906315083e-14,-2.9252368263235793,0.0
109,219.32098241523954,1.8082757513582237e-14,-2.925335507782181,0.0
110,219.1219230979597,1.777744618181032e-14,-2.925435767191225,0.0
111,219.14171874221228,1.849909114781667e-14,-2.9255359738158226,0.0
112,219.34839363680513,1.8485213360008856e-14,-2.9256350861383735,0.0
113,219.3564596767967,1.8637869025894815e-14,-2.9257334483373065,0.0
114,219.29360753108497,1.812439087700568e-14,-2.9258337571832262,0.0
115,219.12138434613843,1.777744618181032e-14,-2.9259342631446965,0.0
116,219.36900905092136,1.777744618181032e-14,-2.926035489961741,0.0
117,219.34923239587778,1.7819079545233762e-14,-2.9261369325357798,0.0
118,219.3907407054753,1.812439087700568e-14,-2.9262367969281358,0.0
119,219.11093416912595,1.7139067942650854e-14,-2.9263356341186273,0.0
120,219.26780618401136,1.9081958235744878e-14,-2.926434934385796,0.0
121,220.15889164949945,1.797173521111972e-14,-2.9265334428998506,0.0
122,219.4137192766071,1.827704654289164e-14,-2.9266321674150553,0.0
123,219.15496096713292,1.799949078673535e-14,-2.926733497917225,0.0
124,219.46308063010102,1.7638668303732175e-14,-2.926833098680099,0.0
125,219.73255496664555,1.8346435481930712e-14,-2.9269325021917503,0.0
126,219.72290912501842,1.8055001937966608e-14,-2.9270335133079506,0.0
127,219.24425390033957,1.8721135752741702e-14,-2.927133675459506,0.0
128,219.3290252931002,1.7819079545233762e-14,-2.9272341948004286,0.0
129,219.20963102147843,1.840194663316197e-14,-2.927332971856328,0.0
130,219.97021297224447,1.824929096727601e-14,-2.927432144732886,0.0
131,219.63514618212767,1.7930101847696278e-14,-2.927531258283826,0.0
132,219.406308292137,1.6917023337725823e-14,-2.927630276068705,0.0
133,219.87428274223808,1.6778245459647678e-14,-2.9277279596010364,0.0
134,219.09214020623847,1.7444379274422772e-14,-2.927827437209805,0.0
135,219.1076319782986,1.8138268664813495e-14,-2.927926028511443,0.0
136,219.52714581831088,1.8013368574543165e-14,-2.9280268083661283,0.0
137,219.25176872049914,1.7735812818386876e-14,-2.9281264371865623,0.0
138,219.06859551325027,1.8665624601510444e-14,-2.928225764234585,0.0
139,219.23482680143042,1.8013368574543165e-14,-2.9283249986236504,0.0
140,219.25479134671284,1.7888468484272835e-14,-2.928425728477298,0.0
141,219.12028165920609,1.8055001937966608e-14,-2.9285242629547694,0.0
142,218.96083038767136,1.777744618181032e-14,-2.928622605085438,0.0
143,219.07328031209096,1.7943979635504093e-14,-2.9287223945173855,0.0
144,219.39768489535237,1.8471335572201042e-14,-2.928822097043871,0.0
145,219.23810944416857,1.812439087700568e-14,-2.928921910058817,0.0
146,220.02248988902824,1.8471335572201042e-14,-2.9290222427855803,0.0
147,219.34990660737859,1.7916224059888464e-14,-2.929119565166198,0.0
148,219.22017897759667,1.7832957333041577e-14,-2.9292171653815,0.0
149,219.87245036958254,1.799949078673535e-14,-2.929317601427124,0.0
150,219.25076615981067,1.7735812818386876e-14,-2.9294181106854396,0.0
151,219.38312421695252,1.765254609153999e-14,-2.9295168726938434,0.0
152,219.0581945821489,1.7957857423311907e-14,-2.9296144660333736,0.0
153,219.5689357895499,1.7666423879347803e-14,-2.9297120352972845,0.0
154,219.42601968209397,1.8068879725774423e-14,-2.9298124648145665,0.0
155,220.06424983734007,1.7486012637846216e-14,-2.9299113008241644,0.0
156,219.3468998222825,1.7638668303732175e-14,-2.9300089846210726,0.0
157,219.21064849121174,1.7430501486614958e-14,-2.930108314640393,0.0
158,219.0836714198973,1.8179902028236938e-14,-2.9302079262743232,0.0
159,219.07033706880821,1.7985612998927536e-14,-2.9303064800262453,0.0
160,219.063464417934,1.8235413179468196e-14,-2.9304060199825837,0.0
161,219.01546616459078,1.812439087700568e-14,-2.9305050208047088,0.0
162,219.15442086804057,1.84297022087776e-14,-2.9306037885406946,0.0
163,218.95667523613935,1.709743457922741e-14,-2.930701531428478,0.0
164,219.1383340570667,1.6917023337725823e-14,-2.9308007084124275,0.0
165,219.39340411017554,1.7555401576885288e-14,-2.930900408593689,0.0
166,219.25775785687813,1.787459069646502e-14,-2.9309985904595566,0.0
167,219.0191445501494,1.7513768213461844e-14,-2.9310972912345035,0.0
168,218.99724289867237,1.7458257062230587e-14,-2.9311949711422005,0.0
169,218.99605401567558,1.7860712908657206e-14,-2.9312935296018883,0.0
170,219.35359770603688,1.8346435481930712e-14,-2.931392439180558,0.0
171,219.23342171971262,1.790234627208065e-14,-2.9314914584232485,0.0
172,219.66169648742002,1.7569279364693102e-14,-2.931589315859609,0.0
173,219.60323789407585,1.802724636235098e-14,-2.9316875128561546,0.0
174,219.39235389580213,1.8318679906315083e-14,-2.9317849574871855,0.0
175,219.735279717836,1.8290924330699454e-14,-2.931883546240057,0.0
176,220.12147486254943,1.6764367671839864e-14,-2.931981759576378,0.0
177,218.99949260163635,1.8832158055204218e-14,-2.9320809082627606,0.0
178,219.40038568226993,1.7930101847696278e-14,-2.932180426149194,0.0
179,219.22918429241065,1.6917023337725823e-14,-2.9322799021930788,0.0
180,219.05983303143773,1.7819079545233762e-14,-2.9323797058624006,0.0
181,219.08700451702128,1.8290924330699454e-14,-2.9324765442906298,0.0
182,219.4103685732765,1.9415025143132425e-14,-2.9325730306693627,0.0
183,219.5438282711451,1.7680301667155618e-14,-2.9326728369323285,0.0
184,219.1579645017855,1.7985612998927536e-14,-2.9327715211723486,0.0
185,218.95708479503412,1.7194579093882112e-14,-2.932870074395583,0.0
186,218.94061036080416,1.8485213360008856e-14,-2.9329672548139247,0.0
187,218.9957185527552,1.7666423879347803e-14,-2.9330649206586656,0.0
188,219.55813596743897,1.8207657603852567e-14,-2.9331642150135475,0.0
189,219.69093341123397,1.8762769116165146e-14,-2.933261496394615,0.0
190,218.90366188926671,1.8693380177126073e-14,-2.9333591418270997,0.0
191,218.9370462516892,1.7708057242771247e-14,-2.933458408625957,0.0
192,219.20049113359948,1.85268467234323e-14,-2.933558442774484,0.0
193,219.54826039413922,1.830480211850727e-14,-2.9336571365750457,0.0
194,219.16822342772068,1.74721348500384e-14,-2.933754774315702,0.0
195,218.92525042872148,1.802724636235098e-14,-2.933851805678668,0.0
196,218.886724126329,1.8235413179468196e-14,-2.9339481519156783,0.0
197,219.08764284185122,1.7277845820729e-14,-2.9340466597698636,0.0
198,219.0898967296666,1.765254609153999e-14,-2.9341456402317188,0.0
199,219.35358792878415,1.8457457784393227e-14,-2.9342448735362083,0.0
200,218.76121010417003,1.7083556791419596e-14,-2.9343423775559914,0.0
201,219.18485581986445,1.765254609153999e-14,-2.9344396755621744,0.0
202,219.25073067203905,1.8221535391660382e-14,-2.934538615764056,0.0
203,218.97116820224437,1.8055001937966608e-14,-2.9346361133111687,0.0
204,218.93852532275974,1.6792123247455493e-14,-2.934733452227067,0.0
205,219.05439909473566,1.8388068845354155e-14,-2.9348308465040924,0.0
206,219.34125863432632,1.8193779816044753e-14,-2.9349288170150705,0.0
207,219.02935377940534,1.7638668303732175e-14,-2.935026811988855,0.0
208,218.85376981538047,1.7805201757425948e-14,-2.935125080382212,0.0
209,219.024796502863,1.815214645262131e-14,-2.9352225392746774,0.0
210,218.87622229676015,1.8068879725774423e-14,-2.9353200475602974,0.0
211,218.92870018104816,1.797173521111972e-14,-2.9354185134124093,0.0
212,219.1672375634881,1.8290924330699454e-14,-2.9355168854393168,0.0
213,218.91210136684532,1.8415824420969784e-14,-2.935614625415401,0.0
214,218.93512934047297,1.7708057242771247e-14,-2.935711914659259,0.0
215,219.06663882720397,1.8637869025894815e-14,-2.9358098384191993,0.0
216,218.8551835735246,1.8346435481930712e-14,-2.935907351289821,0.0
217,219.0731478608858,1.8235413179468196e-14,-2.9360054755078666,0.0
218,219.23059107756006,1.8485213360008856e-14,-2.936103396809827,0.0
219,218.99925887167873,1.8318679906315083e-14,-2.936200185143085,0.0
220,218.9139832438537,1.8166024240429124e-14,-2.936299031663637,0.0
221,219.24580249210535,1.7583157152500917e-14,-2.9363981143221087,0.0
222,219.33164704917786,1.7180701306074297e-14,-2.936495575871276,0.0
223,218.95340593978068,1.8332557694122897e-14,-2.936591541705082,0.0
224,218.9795445771622,1.6667223157185163e-14,-2.936689101680414,0.0
225,219.0012244268724,1.8055001937966608e-14,-2.9367863729980153,0.0
226,218.9084262324981,1.802724636235098e-14,-2.9368834459063957,0.0
227,218.99553735335178,1.7735812818386876e-14,-2.936982363839919,0.0
228,218.87432692538746,1.7541523789077473e-14,-2.9370795553794347,0.0
229,218.95601184296618,1.8193779816044753e-14,-2.9371760339770545,0.0
230,218.8168325141146,1.8790524691780774e-14,-2.9372732845812406,0.0
231,218.88085676534735,1.687538997430238e-14,-2.9373718382958716,0.0
232,218.7996882519164,1.892930256985892e-14,-2.937468887752638,0.0
233,219.1473606284195,1.840194663316197e-14,-2.9375648035160555,0.0
234,219.18369549802895,1.7930101847696278e-14,-2.937662510406044,0.0
235,219.2288375287802,1.784683512084939e-14,-2.9377620676941403,0.0
236,218.9468578047148,1.8887669206435476e-14,-2.9378600070678824,0.0
237,219.16662820620203,1.7860712908657206e-14,-2.9379563393638115,0.0
238,219.6079847130166,1.9137469386976136e-14,-2.9380537651662926,0.0
239,218.87623526934456,1.7208456881689926e-14,-2.938151677344905,0.0
240,218.85120408488027,1.8179902028236938e-14,-2.938247727142647,0.0
241,218.86670489761553,1.8041124150158794e-14,-2.9383441639652332,0.0
242,219.22061344793497,1.8415824420969784e-14,-2.9384427804967235,0.0
243,218.8270647676353,1.7943979635504093e-14,-2.938539734552193,0.0
244,219.2450821791109,1.7819079545233762e-14,-2.938636210616461,0.0
245,219.15071019732625,1.7708057242771247e-14,-2.938731819600549,0.0
246,218.99583090577053,1.7055801215803967e-14,-2.938829179467506,0.0
247,218.96764942660417,1.7819079545233762e-14,-2.938927383619797,0.0
248,218.86827697821727,1.7208456881689926e-14,-2.9390259526937097,0.0
249,219.1218804644277,1.7957857423311907e-14,-2.9391234900976104,0.0
250,219.09416635986685,1.7541523789077473e-14,-2.9392181987728296,0.0
251,219.29939715845433,1.837419105754634e-14,-2.939315982670535,0.0
252,218.96845457245578,1.74721348500384e-14,-2.9394133415126897,0.0
253,219.1556152789922,1.8110513089197866e-14,-2.9395097577483336,0.0
254,218.7994329313428,1.7319479184152442e-14,-2.93960693419726,0.0
255,219.12277675774786,1.752764600126966e-14,-2.939704378581286,0.0
256,218.74829509730293,1.715294573045867e-14,-2.9398022260846886,0.0
257,218.95712919783614,1.8235413179468196e-14,-2.939899551367363,0.0
258,218.77697466693914,1.7430501486614958e-14,-2.9399960235523683,0.0
259,219.16126279239904,1.7569279364693102e-14,-2.9400938724816226,0.0
260,219.3544550801678,1.7763568394002505e-14,-2.940190524167318,0.0
261,219.1551994030874,1.740274591099933e-14,-2.9402856532500206,0.0
262,220.05177898581417,1.8388068845354155e-14,-2.940381082054483,0.0
263,219.27563255686348,1.827704654289164e-14,-2.9404775784558637,0.0
264,218.6914356818592,1.762479051592436e-14,-2.940575276652762,0.0
265,219.2781074466999,1.7277845820729e-14,-2.9406733724938703,0.0
266,218.756763985102,1.8984813721090177e-14,-2.9407704521039353,0.0
267,218.92997296989978,1.8735013540549517e-14,-2.940865762803988,0.0
268,218.8147637222526,1.7985612998927536e-14,-2.940962283356774,0.0
269,219.1359060965852,1.8082757513582237e-14,-2.941057737696647,0.0
270,218.83548668246266,1.7805201757425948e-14,-2.9411539736201373,0.0
271,219.23337020195362,1.7555401576885288e-14,-2.941251121254674,0.0
272,219.3063826635385,1.8360313269738526e-14,-2.9413476142603336,0.0
273,219.31642107805044,1.7583157152500917e-14,-2.941444402728885,0.0
274,218.83113234192066,1.867950238931826e-14,-2.941540137915,0.0
275,218.82997117343336,1.8735013540549517e-14,-2.94163752476749,0.0
276,218.87618149377616,1.7458257062230587e-14,-2.94173412520055,0.0
277,218.81056621423576,1.8041124150158794e-14,-2.941830215236891,0.0
278,218.92502111743534,1.802724636235098e-14,-2.9419254390800407,0.0
279,218.73001662398124,1.7819079545233762e-14,-2.9420224270200177,0.0
280,219.20872038682654,1.7819079545233762e-14,-2.9421195495567845,0.0
281,219.4957559260935,1.759703494030873e-14,-2.9422145977878618,0.0
282,219.73851220132903,1.7832957333041577e-14,-2.942312077133411,0.0
283,219.57420018206415,1.7555401576885288e-14,-2.9424088806833635,0.0
284,218.7661309880772,1.855460229904793e-14,-2.9425047554586947,0.0
285,218.81473979057,1.7291723608536813e-14,-2.9426001880655392,0.0
286,218.83753055960366,1.7638668303732175e-14,-2.9426957999112857,0.0
287,219.12108332166414,1.740274591099933e-14,-2.942791548134595,0.0
288,219.17216941577547,1.7666423879347803e-14,-2.94288915977976,0.0
289,218.9398196121006,1.7458257062230587e-14,-2.942984518415228,0.0
290,218.761280712839,1.815214645262131e-14,-2.943080332996445,0.0
291,219.1422530597273,1.877664690397296e-14,-2.943176242101262,0.0
292,219.0776302789476,1.8082757513582237e-14,-2.943273481859449,0.0
293,218.88149809719735,1.7763568394002505e-14,-2.943370629787943,0.0
294,218.8734683867065,1.7194579093882112e-14,-2.943466055356098,0.0
295,218.7584752392297,1.7541523789077473e-14,-2.9435610151965914,0.0
296,219.0588857519843,1.725009024511337e-14,-2.943656654595647,0.0
297,218.93142965947388,1.830480211850727e-14,-2.9437523749278256,0.0
298,218.7977388288286,1.712519015484304e-14,-2.9438485224205637,0.0
299,218.95324910937006,1.8193779816044753e-14,-2.94394459481983,0.0
300,218.9508615757505,1.815214645262131e-14,-2.944038652421353,0.0
301,219.2165916902696,1.8332557694122897e-14,-2.944135019335097,0.0
302,219.8868725160962,1.8568480086855743e-14,-2.9442318877697953,0.0
303,219.59888886344896,1.7805201757425948e-14,-2.944325928512499,0.0
304,219.21354972638122,1.772193503057906e-14,-2.944420584404266,0.0
305,219.26570979161892,1.799949078673535e-14,-2.944517487081412,0.0
306,219.2459340239559,1.74721348500384e-14,-2.9446135892082745,0.0
307,218.67545583748182,1.7763568394002505e-14,-2.944709430478721,0.0
308,218.64366166743577,1.8082757513582237e-14,-2.944803388239817,0.0
309,218.78740800183033,1.9331758416285538e-14,-2.944898898086842,0.0
310,219.0674994200392,1.849909114781667e-14,-2.9449952218847364,0.0
311,219.06797800577044,1.702804564018834e-14,-2.9450935080802925,0.0
312,218.97688219095474,1.7985612998927536e-14,-2.945189401409251,0.0
313,218.93518373417794,1.7444379274422772e-14,-2.9452830071293774,0.0
314,218.71896524516148,1.7666423879347803e-14,-2.9453772467135737,0.0
315,218.72806451477393,1.8179902028236938e-14,-2.945472168081183,0.0
316,218.95322469320573,1.669497873280079e-14,-2.9455663589595336,0.0
317,219.24827921007963,1.7735812818386876e-14,-2.945663077387793,0.0
318,218.96455995895343,1.7916224059888464e-14,-2.945757929968699,0.0
319,219.63078733502851,1.7735812818386876e-14,-2.9458542840625683,0.0
320,220.03234693777927,1.8055001937966608e-14,-2.9459499968232183,0.0
321,218.92562550633548,1.7888468484272835e-14,-2.946044212420233,0.0
322,218.76985431275256,1.8055001937966608e-14,-2.9461383849447285,0.0
323,219.02305899974903,1.7957857423311907e-14,-2.9462335671732816,0.0
324,219.09941786541427,1.84297022087776e-14,-2.9463298657878596,0.0
325,218.7266706920256,1.8388068845354155e-14,-2.9464252509084488,0.0
326,218.73667898492866,1.6764367671839864e-14,-2.9465200673925858,0.0
327,218.8859052036816,1.812439087700568e-14,-2.946613002215729,0.0
328,219.10745792040868,1.7569279364693102e-14,-2.946707257271399,0.0
329,218.6949754264576,1.712519015484304e-14,-2.946801632423461,0.0
330,219.18289630148564,1.7805201757425948e-14,-2.946895018389198,0.0
331,219.28726589722902,1.787459069646502e-14,-2.9469894786551905,0.0
332,219.29585751976796,1.85268467234323e-14,-2.947084691918573,0.0
333,218.94161208177033,1.7444379274422772e-14,-2.947179815846552,0.0
334,218.93260864761456,1.6861512186494565e-14,-2.9472768412942894,0.0
335,218.86355975707215,1.7139067942650854e-14,-2.9473730894000587,0.0
336,218.69402297730844,1.7444379274422772e-14,-2.947466195853616,0.0
337,218.81417858002604,1.8415824420969784e-14,-2.947561177078757,0.0
338,219.16238911253924,1.797173521111972e-14,-2.947655993663346,0.0
339,219.2686847964366,1.7458257062230587e-14,-2.947750086412143,0.0
340,219.64746381641842,1.7388868123191514e-14,-2.9478460131369557,0.0
341,218.83706632634343,1.7014167852380524e-14,-2.947941696443978,0.0
342,218.95495392575972,1.887379141862766e-14,-2.9480352797500182,0.0
343,219.07162822936735,1.6667223157185163e-14,-2.948128688275532,0.0
344,218.7497404174458,1.8082757513582237e-14,-2.9482223816598014,0.0
345,218.61367112434945,1.7139067942650854e-14,-2.9483165327895158,0.0
346,218.60281519649527,1.9068080447937064e-14,-2.9484119600855516,0.0
347,218.6042722273463,1.7943979635504093e-14,-2.9485061276404276,0.0
348,218.48289921284263,1.659783421814609e-14,-2.9485993144406386,0.0
349,218.5896279373016,1.7319479184152442e-14,-2.9486944089226266,0.0
350,218.83112804743,1.7638668303732175e-14,-2.94879041361538,0.0
351,218.65076292457852,1.740274591099933e-14,-2.9488840427954606,0.0
352,218.77161920985245,1.6292522886374172e-14,-2.948978548033067,0.0
353,218.5978184252249,1.8637869025894815e-14,-2.9490735194480977,0.0
354,218.77746027083256,1.7957857423311907e-14,-2.9491683631982664,0.0
355,219.2773124349197,1.8013368574543165e-14,-2.9492628935873193,0.0
356,219.80646231019466,1.7194579093882112e-14,-2.949356214244286,0.0
357,219.15375775916016,1.8443579996585413e-14,-2.949451202154059,0.0
358,219.69693749156846,1.8485213360008856e-14,-2.949545843852015,0.0
359,219.30997602361202,1.8166024240429124e-14,-2.9496376171901795,0.0
360,218.9800203218433,1.774969060619469e-14,-2.949728965511644,0.0
361,218.68384934066833,1.799949078673535e-14,-2.9498227744524894,0.0
362,218.50366363879638,1.8193779816044753e-14,-2.949917879157847,0.0
363,219.082167502124,1.812439087700568e-14,-2.950011580098068,0.0
364,218.49644428366742,1.6653345369377348e-14,-2.9501055607709126,0.0
365,218.87353190008747,1.7666423879347803e-14,-2.950199952662069,0.0
366,218.8956640620942,1.8179902028236938e-14,-2.9502937223116126,0.0
367,218.68248195129033,1.7819079545233762e-14,-2.9503870810771247,0.0
368,218.39781774809836,1.8041124150158794e-14,-2.9504810349451,0.0
369,218.63331467686618,1.8623991238087e-14,-2.9505747804988105,0.0
370,218.60627220134634,1.8818280267396403e-14,-2.9506681000117574,0.0
371,218.43180295112992,1.8290924330699454e-14,-2.9507606820871106,0.0
372,218.75078756028722,1.7555401576885288e-14,-2.950853634132202,0.0
373,218.56460177713444,1.8055001937966608e-14,-2.950948067817031,0.0
374,218.41927187942423,1.762479051592436e-14,-2.951041421553094,0.0
375,219.14841002184073,1.8013368574543165e-14,-2.951136249028842,0.0
376,218.92891144504276,1.8082757513582237e-14,-2.951230730189769,0.0
377,218.82512429023433,1.8388068845354155e-14,-2.951324609379775,0.0
378,218.7595471693996,1.8443579996585413e-14,-2.9514162202890613,0.0
379,218.77738654145963,1.877664690397296e-14,-2.9515089501362466,0.0
380,218.6985947737993,1.8221535391660382e-14,-2.951601406765548,0.0
381,218.89630950321967,1.7916224059888464e-14,-2.9516957410669944,0.0
382,218.66871253393862,1.8055001937966608e-14,-2.95178924894019,0.0
383,218.49353107226455,1.687538997430238e-14,-2.951882287602432,0.0
384,219.17496766835882,2.0136670109138777e-14,-2.9519772482390363,0.0
385,219.39491890070119,2.027544798721692e-14,-2.95207020232713,0.0
386,218.8344053700084,1.9373391779708982e-14,-2.9521607687114098,0.0
387,218.53816010858537,1.715294573045867e-14,-2.9522531099071,0.0
388,218.59007694538488,1.8443579996585413e-14,-2.9523467027758574,0.0
389,218.60750773913563,1.6819878823071122e-14,-2.9524387123824463,0.0
390,218.62153985735404,1.85268467234323e-14,-2.95253164912893,0.0
391,219.13439419602312,1.8790524691780774e-14,-2.9526236972496056,0.0
392,218.55826079582118,1.7541523789077473e-14,-2.952716148807907,0.0
393,218.90674531996007,1.7680301667155618e-14,-2.9528085588436497,0.0
